"classe", "MaxQ", "MinBER", "Attenuation" 
0, 502.780065, 0.0, 2.31591
0, 499.510746, 0.0, 2.33627
0, 496.258321, 0.0, 2.35664
0, 493.022733, 0.0, 2377.0
0, 489.803928, 0.0, 2.39736
0, 486.601849, 0.0, 2.41773
0, 483.416441, 0.0, 2.43809
0, 480.247648, 0.0, 2.45845
0, 477.095416, 0.0, 2.47882
0, 473.959687, 0.0, 2.49918
0, 470.840407, 0.0, 2.51955
0, 467.737519, 0.0, 2.53991
0, 464.650969, 0.0, 2.56027
0, 461.580699, 0.0, 2.58064
0, 458.526655, 0.0, 2601.0
0, 455.488779, 0.0, 2.62136
0, 452.467018, 0.0, 2.64173
0, 449.461314, 0.0, 2.66209
0, 446.471613, 0.0, 2.68245
0, 443.497857, 0.0, 2.70282
0, 440.539991, 0.0, 2.72318
0, 437.59796, 0.0, 2.74355
0, 434.671707, 0.0, 2.76391
0, 431.761177, 0.0, 2.78427
0, 428.866314, 0.0, 2.80464
0, 425.987062, 0.0, 2825.0
0, 423.123364, 0.0, 2.84536
0, 420.275167, 0.0, 2.86573
0, 417.442413, 0.0, 2.88609
0, 414.625046, 0.0, 2.90645
0, 411.823012, 0.0, 2.92682
0, 409.036255, 0.0, 2.94718
0, 406.264718, 0.0, 2.96755
0, 403.508347, 0.0, 2.98791
0, 400.767085, 0.0, 3.00827
0, 398.040877, 0.0, 3.02864
0, 395.329667, 0.0, 3049.0
0, 392.6334, 0.0, 3.06936
0, 389.952021, 0.0, 3.08973
0, 387.285474, 0.0, 3.11009
0, 384.633704, 0.0, 3.13045
0, 381.996655, 0.0, 3.15082
0, 379.374272, 0.0, 3.17118
0, 376.766501, 0.0, 3.19155
0, 374.173284, 0.0, 3.21191
0, 371.594569, 0.0, 3.23227
0, 369.030299, 0.0, 3.25264
0, 366.480419, 0.0, 3273.0
1, 361.266505, 0.0, 3315.0
1, 353.734126, 0.0, 3.37656
1, 346.330191, 0.0, 3.43811
1, 339.053194, 0.0, 3.49967
1, 331.901632, 0.0, 3.56122
1, 324.874011, 0.0, 3.62278
1, 317.968842, 0.0, 3.68433
1, 311.184642, 0.0, 3.74589
1, 304.519934, 0.0, 3.80744
1, 297.973248, 0.0, 3869.0
1, 291.543122, 0.0, 3.93056
1, 285.228097, 0.0, 3.99211
1, 279.026726, 0.0, 4.05367
1, 272.937566, 0.0, 4.11522
1, 266.959182, 0.0, 4.17678
1, 261.090146, 0.0, 4.23833
1, 255.329038, 0.0, 4.29989
1, 249.674446, 0.0, 4.36144
1, 244.124963, 0.0, 4423.0
1, 238.679193, 0.0, 4.48456
1, 233.335746, 0.0, 4.54611
1, 228.093239, 0.0, 4.60767
1, 222.950299, 0.0, 4.66922
1, 217.905559, 0.0, 4.73078
1, 212.957661, 0.0, 4.79233
1, 208.105253, 0.0, 4.85389
1, 203.346994, 0.0, 4.91544
1, 198.68155, 0.0, 4977.0
1, 194.107593, 0.0, 5.03856
1, 189.623806, 0.0, 5.10011
1, 185.228879, 0.0, 5.16167
1, 180.921511, 0.0, 5.22322
1, 176.700407, 0.0, 5.28478
1, 172.564284, 0.0, 5.34633
1, 168.511865, 0.0, 5.40789
1, 164.541881, 0.0, 5.46944
1, 160.653075, 0.0, 5531.0
1, 156.844195, 0.0, 5.59256
1, 153.113999, 0.0, 5.65411
1, 149.461255, 0.0, 5.71567
1, 145.884739, 0.0, 5.77722
1, 142.383235, 0.0, 5.83878
1, 138.955538, 0.0, 5.90033
1, 135.600451, 0.0, 5.96189
1, 132.316786, 0.0, 6.02344
1, 129.103366, 0.0, 6085.0
1, 125.959023, 0.0, 6.14656
1, 122.882597, 0.0, 6.20811
1, 119.872939, 0.0, 6.26967
1, 116.92891, 0.0, 6.33122
1, 114.04938, 0.0, 6.39278
1, 111.233231, 0.0, 6.45433
1, 108.479353, 0.0, 6.51589
1, 105.786647, 0.0, 6.57744
1, 103.154025, 0.0, 6639.0
1, 100.580409, 0.0, 6.70056
1, 98.064731, 0.0, 6.76211
1, 95.605936, 0.0, 6.82367
1, 93.202976, 0.0, 6.88522
1, 90.854818, 0.0, 6.94678
1, 88.560438, 0.0, 7.00833
1, 86.318823, 0.0, 7.06989
1, 84.128972, 0.0, 7.13144
1, 81.989894, 0.0, 7193.0
1, 79.900612, 0.0, 7.25456
1, 77.860158, 0.0, 7.31611
1, 75.867577, 0.0, 7.37767
1, 73.921926, 0.0, 7.43922
1, 72.022272, 0.0, 7.50078
1, 70.167696, 0.0, 7.56233
1, 68.35729, 0.0, 7.62389
1, 66.590157, 0.0, 7.68544
1, 64.865413, 0.0, 7747.0
1, 63.182187, 0.0, 7.80856
1, 61.539619, 0.0, 7.87011
1, 59.948394, 0.0, 7.93167
1, 58.402244, 0.0, 7.99322
1, 56.892321, 0.0, 8.05478
1, 55.417978, 0.0, 8.11633
1, 53.978566, 0.0, 8.17789
1, 52.573439, 0.0, 8.23944
1, 51.20195, 0.0, 8301.0
1, 49.863456, 0.0, 8.36256
1, 48.557316, 0.0, 8.42411
1, 47.282892, 0.0, 8.48567
1, 46.039553, 0.0, 8.54722
1, 44.826668, 0.0, 8.60878
1, 43.643616, 0.0, 8.67033
1, 42.489778, 0.0, 8.73189
1, 41.434626, 0.0, 8.79344
1, 40.455627, 0.0, 8855.0
1, 39.492998, 0.0, 8.91656
1, 38.546895, 0.0, 8.97811
1, 37.61744, 0.0, 9.03967
1, 36.704728, 0.0, 9.10122
1, 35.80882, 0.0, 9.16278
1, 34.931849, 0.0, 9.22433
1, 34.074859, 0.0, 9.28589
1, 33.234014, 0.0, 9.34744
1, 32.409337, 0.0, 9409.0
3, 2.854775, 0.002151, 14815.0
3, 2.738735, 0.003081, 14.9042
3, 2.627343, 0.004299, 14.9935
3, 2.520413, 0.005855, 15.0827
3, 2.417769, 0.0078, 15172.0
3, 2.31924, 0.010181, 15.2612
3, 2.206181, 0.01366, 15.3505
3, 2.093335, 0.018118, 15.4397
3, 1.9769, 0.023964, 15.5289
3, 0.0, 1.0, 15.6182
3, 0.0, 1.0, 15.7074
3, 0.0, 1.0, 15.7967
3, 0.0, 1.0, 15.8859
3, 0.0, 1.0, 15.9752
3, 0.0, 1.0, 16.0644
3, 0.0, 1.0, 16.1536
3, 0.0, 1.0, 16.2429
3, 0.0, 1.0, 16.3321
3, 0.0, 1.0, 16.4214
3, 0.0, 1.0, 16.5106
3, 0.0, 1.0, 16.5998
3, 0.0, 1.0, 16.6891
3, 0.0, 1.0, 16.7783
3, 0.0, 1.0, 16.8676
3, 0.0, 1.0, 16.9568
3, 0.0, 1.0, 17.0461
3, 0.0, 1.0, 17.1353
3, 0.0, 1.0, 17.2245
3, 0.0, 1.0, 17.3138
3, 0.0, 1.0, 17403.0
3, 0.0, 1.0, 17.4923
3, 0.0, 1.0, 17.5815
3, 0.0, 1.0, 17.6708
3, 0.0, 1.0, 17.76
3, 0.0, 1.0, 17.8492
3, 0.0, 1.0, 17.9385
3, 0.0, 1.0, 18.0277
3, 0.0, 1.0, 18117.0
3, 0.0, 1.0, 18.2062
3, 0.0, 1.0, 18.2955
3, 0.0, 1.0, 18.3847
3, 0.0, 1.0, 18.4739
3, 0.0, 1.0, 18.5632
3, 0.0, 1.0, 18.6524
3, 0.0, 1.0, 18.7417
3, 0.0, 1.0, 18.8309
3, 0.0, 1.0, 18.9202
3, 0.0, 1.0, 19.0094
3, 0.0, 1.0, 19.0986
3, 0.0, 1.0, 19.1879
3, 0.0, 1.0, 19.2771
3, 0.0, 1.0, 19.3664
3, 0.0, 1.0, 19.4556
3, 0.0, 1.0, 19.5448
3, 0.0, 1.0, 19.6341
3, 0.0, 1.0, 19.7233
3, 0.0, 1.0, 19.8126
3, 0.0, 1.0, 19.9018
3, 0.0, 1.0, 19.9911
3, 0.0, 1.0, 20.0803
3, 0.0, 1.0, 20.1695
3, 0.0, 1.0, 20.2588
3, 0.0, 1.0, 20348.0
3, 0.0, 1.0, 20.4373
3, 0.0, 1.0, 20.5265
3, 0.0, 1.0, 20.6158
3, 0.0, 1.0, 20705.0
3, 0.0, 1.0, 20.7942
3, 0.0, 1.0, 20.8835
3, 0.0, 1.0, 20.9727
3, 0.0, 1.0, 21062.0
3, 0.0, 1.0, 21.1512
3, 0.0, 1.0, 21.2405
3, 0.0, 1.0, 21.3297
3, 0.0, 1.0, 21.4189
3, 0.0, 1.0, 21.5082
3, 0.0, 1.0, 21.5974
3, 0.0, 1.0, 21.6867
3, 0.0, 1.0, 21.7759
3, 0.0, 1.0, 21.8652
3, 0.0, 1.0, 21.9544
3, 0.0, 1.0, 22.0436
3, 0.0, 1.0, 22.1329
3, 0.0, 1.0, 22.2221
3, 0.0, 1.0, 22.3114
3, 0.0, 1.0, 22.4006
3, 0.0, 1.0, 22.4898
3, 0.0, 1.0, 22.5791
3, 0.0, 1.0, 22.6683
3, 0.0, 1.0, 22.7576
3, 0.0, 1.0, 22.8468
3, 0.0, 1.0, 22.9361
3, 0.0, 1.0, 23.0253
3, 0.0, 1.0, 23.1145
3, 0.0, 1.0, 23.2038
3, 0.0, 1.0, 23293.0
3, 0.0, 1.0, 23.3823
3, 0.0, 1.0, 23.4715
3, 0.0, 1.0, 23.5608
3, 0.0, 1.0, 23.65
