"classe", "MaxQ", "MinBER", "Attenuation" 
1, 693.539696, 0.0, 8.36256
1, 687.194334, 0.0, 8.42411
1, 680.893551, 0.0, 8.48567
1, 674.637189, 0.0, 8.54722
1, 668.425088, 0.0, 8.60878
1, 662.257085, 0.0, 8.67033
1, 656.133016, 0.0, 8.73189
1, 650.052715, 0.0, 8.79344
1, 644.016017, 0.0, 8855.0
1, 638.022751, 0.0, 8.91656
1, 632.072747, 0.0, 8.97811
1, 626.165834, 0.0, 9.03967
1, 620.301839, 0.0, 9.10122
1, 614.480587, 0.0, 9.16278
1, 608.701903, 0.0, 9.22433
1, 602.965609, 0.0, 9.28589
1, 597.271529, 0.0, 9.34744
1, 591.619483, 0.0, 9409.0
3, 237.167258, 0.0, 14815.0
3, 233.304408, 0.0, 14.9042
3, 229.494595, 0.0, 14.9935
3, 225.737295, 0.0, 15.0827
3, 222.031987, 0.0, 15172.0
3, 218.37815, 0.0, 15.2612
3, 214.775268, 0.0, 15.3505
3, 211.222825, 0.0, 15.4397
3, 207.720308, 0.0, 15.5289
3, 204.267208, 0.0, 15.6182
3, 200.863014, 0.0, 15.7074
3, 197.507222, 0.0, 15.7967
3, 194.199326, 0.0, 15.8859
3, 190.938826, 0.0, 15.9752
3, 187.725223, 0.0, 16.0644
3, 184.558017, 0.0, 16.1536
3, 181.436716, 0.0, 16.2429
3, 178.360826, 0.0, 16.3321
3, 175.329857, 0.0, 16.4214
3, 172.343322, 0.0, 16.5106
3, 169.400734, 0.0, 16.5998
3, 166.50161, 0.0, 16.6891
3, 163.64547, 0.0, 16.7783
3, 160.831836, 0.0, 16.8676
3, 158.06023, 0.0, 16.9568
3, 155.33018, 0.0, 17.0461
3, 152.641214, 0.0, 17.1353
3, 149.992864, 0.0, 17.2245
3, 147.384663, 0.0, 17.3138
3, 144.816148, 0.0, 17403.0
3, 142.286856, 0.0, 17.4923
3, 139.796331, 0.0, 17.5815
3, 137.344114, 0.0, 17.6708
3, 134.929753, 0.0, 17.76
3, 132.552797, 0.0, 17.8492
3, 130.212797, 0.0, 17.9385
3, 127.909307, 0.0, 18.0277
3, 125.641884, 0.0, 18117.0
3, 123.410087, 0.0, 18.2062
3, 121.21348, 0.0, 18.2955
3, 119.051625, 0.0, 18.3847
3, 116.924092, 0.0, 18.4739
3, 114.83045, 0.0, 18.5632
3, 112.770273, 0.0, 18.6524
3, 110.743136, 0.0, 18.7417
3, 108.748618, 0.0, 18.8309
3, 106.786302, 0.0, 18.9202
3, 104.85577, 0.0, 19.0094
3, 102.956611, 0.0, 19.0986
3, 101.088415, 0.0, 19.1879
3, 99.250775, 0.0, 19.2771
3, 97.443287, 0.0, 19.3664
3, 95.66555, 0.0, 19.4556
3, 93.917167, 0.0, 19.5448
3, 92.197742, 0.0, 19.6341
3, 90.506885, 0.0, 19.7233
3, 88.844205, 0.0, 19.8126
3, 87.209318, 0.0, 19.9018
3, 85.60184, 0.0, 19.9911
3, 84.021393, 0.0, 20.0803
3, 82.467601, 0.0, 20.1695
3, 80.940089, 0.0, 20.2588
3, 79.438489, 0.0, 20348.0
3, 77.962433, 0.0, 20.4373
3, 76.511558, 0.0, 20.5265
3, 75.085503, 0.0, 20.6158
3, 73.683912, 0.0, 20705.0
3, 72.306431, 0.0, 20.7942
3, 70.95271, 0.0, 20.8835
3, 69.6224, 0.0, 20.9727
3, 68.315159, 0.0, 21062.0
3, 67.030646, 0.0, 21.1512
3, 65.768523, 0.0, 21.2405
3, 64.528456, 0.0, 21.3297
3, 63.310115, 0.0, 21.4189
3, 62.113173, 0.0, 21.5082
3, 60.937306, 0.0, 21.5974
3, 59.795541, 0.0, 21.6867
3, 58.673703, 0.0, 21.7759
3, 57.570962, 0.0, 21.8652
3, 56.48707, 0.0, 21.9544
3, 55.421782, 0.0, 22.0436
3, 54.374851, 0.0, 22.1329
3, 53.346029, 0.0, 22.2221
3, 52.335071, 0.0, 22.3114
3, 51.34173, 0.0, 22.4006
3, 50.365762, 0.0, 22.4898
3, 49.406922, 0.0, 22.5791
3, 48.464967, 0.0, 22.6683
3, 47.539654, 0.0, 22.7576
3, 46.630742, 0.0, 22.8468
3, 45.73799, 0.0, 22.9361
3, 44.861161, 0.0, 23.0253
3, 44.000018, 0.0, 23.1145
3, 43.154323, 0.0, 23.2038
3, 42.323845, 0.0, 23293.0
3, 41.562309, 0.0, 23.3823
3, 40.849493, 0.0, 23.4715
3, 40.145242, 0.0, 23.5608
3, 39.449621, 0.0, 23.65
